model,kind,reference,task,information_set,sharing,metric,estimate,ci_low,ci_high,samples,clusters
termination_advantage,metric,,solvability,observable,fully_shared,brier,0.3482790111484238,0.304406654040404,0.3919853106360008,2000,59
termination_advantage,metric,,macro,observable,fully_shared,r_squared,-0.4510696518477647,-0.6063623751672595,-0.30501436708112645,2000,196
termination_advantage,metric,,macro,observable,fully_shared,mse,4.358115584002039,3.842097360099558,4.88099662791408,2000,196
termination_advantage,metric,,macro,observable,fully_shared,log_loss,0.7604694739994052,0.706461038413794,0.8172953118099427,2000,196
termination_advantage,metric,,macro,observable,fully_shared,brier,0.2612826035110445,0.24064514987250674,0.2822964417581524,2000,196
sticky_termination,metric,,bandit,observable,fully_shared,r_squared,-0.28486634050452475,-0.5603117174667032,-0.05061065199494095,2000,78
sticky_termination,metric,,bandit,observable,fully_shared,mse,2.946560909966183,2.607936319429096,3.311212574342062,2000,78
sticky_termination,metric,,bandit,observable,fully_shared,log_loss,0.47249203176266547,0.4067558439217386,0.5414724603306252,2000,78
sticky_termination,metric,,bandit,observable,fully_shared,brier,0.146282783825973,0.12214066512488654,0.1727661695160588,2000,78
sticky_termination,metric,,foraging,observable,fully_shared,r_squared,-0.5516361947360857,-0.8324435435779441,-0.27368487596623137,2000,59
sticky_termination,metric,,foraging,observable,fully_shared,mse,2.371030377733592,1.8447203791670366,2.9327432515704546,2000,59
sticky_termination,metric,,foraging,observable,fully_shared,log_loss,0.8396048238221366,0.77176479202148,0.9194015083255919,2000,59
sticky_termination,metric,,foraging,observable,fully_shared,brier,0.2863961342254732,0.25994944925110536,0.316926563467595,2000,59
sticky_termination,metric,,solvability,observable,fully_shared,r_squared,0.056732150025455355,-0.068245587228183,0.15271391507039203,2000,59
sticky_termination,metric,,solvability,observable,fully_shared,mse,6.319061625350967,5.0680256031796205,7.599203951394287,2000,59
sticky_termination,metric,,solvability,observable,fully_shared,log_loss,0.8456931096606061,0.7705514775315355,0.9237128923641337,2000,59
sticky_termination,metric,,solvability,observable,fully_shared,brier,0.3153718326522211,0.2810842517523124,0.3510737159281484,2000,59
sticky_termination,metric,,macro,observable,fully_shared,r_squared,-0.2599234617383851,-0.39645971150322123,-0.12948126072957267,2000,196
sticky_termination,metric,,macro,observable,fully_shared,mse,3.8788843043502474,3.404921442834504,4.372007369255039,2000,196
sticky_termination,metric,,macro,observable,fully_shared,log_loss,0.7192633217484694,0.6798992112397532,0.7615565642914173,2000,196
sticky_termination,metric,,macro,observable,fully_shared,brier,0.24935025023455581,0.23326511752184523,0.2666598385993678,2000,196
decomposed_meta_control,metric,,bandit,observable,fully_shared,r_squared,-0.3011744548186348,-0.5377189608975267,-0.10216661016861657,2000,78
decomposed_meta_control,metric,,bandit,observable,fully_shared,mse,3.003839241835737,2.447617619980739,3.614499369669422,2000,78
decomposed_meta_control,metric,,bandit,observable,fully_shared,log_loss,0.46097956542235907,0.3881345282927723,0.5427218616158066,2000,78
decomposed_meta_control,metric,,bandit,observable,fully_shared,brier,0.14323294176047108,0.11680720055871478,0.17321231423993955,2000,78
decomposed_meta_control,metric,,foraging,observable,fully_shared,r_squared,-0.6736278316659595,-1.0112872605451488,-0.3553471865627402,2000,59
decomposed_meta_control,metric,,foraging,observable,fully_shared,mse,2.5622799344374703,1.9687845246265268,3.2182072750414217,2000,59
decomposed_meta_control,metric,,foraging,observable,fully_shared,log_loss,0.8455057472018471,0.7585517194850976,0.9475657324393058,2000,59
decomposed_meta_control,metric,,foraging,observable,fully_shared,brier,0.28212584047816974,0.2533036660371163,0.3166246908333706,2000,59
decomposed_meta_control,metric,,solvability,observable,fully_shared,r_squared,-0.055844204630174296,-0.2996907631839965,0.10763475312993764,2000,59
decomposed_meta_control,metric,,solvability,observable,fully_shared,mse,7.044021337840633,5.886525933675065,8.232173740396927,2000,59
decomposed_meta_control,metric,,solvability,observable,fully_shared,log_loss,1.0224316874366535,0.8888328911679513,1.1607950698217415,2000,59
decomposed_meta_control,metric,,solvability,observable,fully_shared,brier,0.37386949400204944,0.3229205756312007,0.4261715757815498,2000,59
decomposed_meta_control,metric,,macro,observable,fully_shared,r_squared,-0.34354883037158956,-0.49502672901633443,-0.1974337435909179,2000,196
decomposed_meta_control,metric,,macro,observable,fully_shared,mse,4.20338017137128,3.7056504397169387,4.6908813311956274,2000,196
decomposed_meta_control,metric,,macro,observable,fully_shared,log_loss,0.7763056666869532,0.7187091993156369,0.8406139291109324,2000,196
decomposed_meta_control,metric,,macro,observable,fully_shared,brier,0.26640942541356344,0.24522456812105756,0.2892979992056978,2000,196
mvt_like_foraging_threshold,metric,,foraging,observable,fully_shared,r_squared,0.7138705132169639,0.6303579776742055,0.7783608626842575,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,fully_shared,mse,0.43324669941148636,0.35289086214698145,0.5136352232430003,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,fully_shared,log_loss,0.6420352318059795,0.5370261961316557,0.7629193505832723,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,fully_shared,brier,0.2226711731597991,0.1824672260251641,0.26878226222473145,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,fully_shared,r_squared,0.7138705132169639,0.6303579776742055,0.7783608626842575,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,fully_shared,mse,0.43324669941148636,0.35289086214698145,0.5136352232430003,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,fully_shared,log_loss,0.6420352318059795,0.5370261961316557,0.7629193505832723,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,fully_shared,brier,0.2226711731597991,0.1824672260251641,0.26878226222473145,2000,59
disengagement_accumulator,metric,,bandit,observable,fully_shared,r_squared,-0.6334506654436264,-0.9062424153322057,-0.40639870511482734,2000,78
disengagement_accumulator,metric,,bandit,observable,fully_shared,mse,3.767837660294467,3.2072889594901364,4.418831164687384,2000,78
disengagement_accumulator,metric,,bandit,observable,fully_shared,log_loss,0.4644270731649142,0.39677911586924974,0.5375617029678466,2000,78
disengagement_accumulator,metric,,bandit,observable,fully_shared,brier,0.14348586857276888,0.11849937901869827,0.17040300141593676,2000,78
disengagement_accumulator,metric,,foraging,observable,fully_shared,r_squared,-0.7111333534116547,-1.0542639149669835,-0.35374995509664753,2000,59
disengagement_accumulator,metric,,foraging,observable,fully_shared,mse,2.605163615343404,1.960499842090379,3.2775044747591773,2000,59
disengagement_accumulator,metric,,foraging,observable,fully_shared,log_loss,0.8840850292466927,0.7849614887801338,0.9970935766374232,2000,59
disengagement_accumulator,metric,,foraging,observable,fully_shared,brier,0.292729796049866,0.25963779330643555,0.3299786891621205,2000,59
disengagement_accumulator,metric,,solvability,observable,fully_shared,r_squared,-0.012233254227266743,-0.19425690175937085,0.11972765138130871,2000,59
disengagement_accumulator,metric,,solvability,observable,fully_shared,mse,6.751943529475064,5.5246015731417595,8.06160513161604,2000,59
disengagement_accumulator,metric,,solvability,observable,fully_shared,log_loss,0.9333128623328144,0.8294238217923943,1.041040788675263,2000,59
disengagement_accumulator,metric,,solvability,observable,fully_shared,brier,0.3479592139931949,0.3044010310415984,0.39319462226920965,2000,59
disengagement_accumulator,metric,,macro,observable,fully_shared,r_squared,-0.4522724243608493,-0.6057079327287007,-0.3084557196034794,2000,196
disengagement_accumulator,metric,,macro,observable,fully_shared,mse,4.374981601704311,3.8580906967494797,4.915045296277898,2000,196
disengagement_accumulator,metric,,macro,observable,fully_shared,log_loss,0.7606083215814737,0.7067755197722113,0.8148017983206264,2000,196
disengagement_accumulator,metric,,macro,observable,fully_shared,brier,0.26139162620527656,0.24086747238147743,0.28231915730841795,2000,196
latent_commitment,metric,,bandit,observable,fully_shared,r_squared,-0.4571215223960538,-0.6954456386266543,-0.2655196236514537,2000,78
latent_commitment,metric,,bandit,observable,fully_shared,mse,3.360292540760457,2.8391545910081293,3.9703439455547427,2000,78
latent_commitment,metric,,bandit,observable,fully_shared,log_loss,0.46812743196575507,0.39729856785332135,0.5422986728912358,2000,78
latent_commitment,metric,,bandit,observable,fully_shared,brier,0.14476836024238404,0.11918784772502808,0.17268478645557495,2000,78
latent_commitment,metric,,foraging,observable,fully_shared,r_squared,-0.7730263230741363,-1.1348346380091079,-0.41707467839189616,2000,59
latent_commitment,metric,,foraging,observable,fully_shared,mse,2.700336322097065,2.058246426210533,3.4005740592225435,2000,59
latent_commitment,metric,,foraging,observable,fully_shared,log_loss,0.8710735711579619,0.7743952812690174,0.9837720638884421,2000,59
latent_commitment,metric,,foraging,observable,fully_shared,brier,0.28833194061353973,0.2561358010888734,0.3254494601683933,2000,59
latent_commitment,metric,,solvability,observable,fully_shared,r_squared,-0.014290842016232493,-0.2127447851755764,0.12860777875554602,2000,59
latent_commitment,metric,,solvability,observable,fully_shared,mse,6.7570263493111655,5.500160577741084,8.059876614136165,2000,59
latent_commitment,metric,,solvability,observable,fully_shared,log_loss,0.94403133172423,0.8352626951360855,1.0579597839142367,2000,59
latent_commitment,metric,,solvability,observable,fully_shared,brier,0.3492928684035395,0.30547291018569667,0.39557010450053326,2000,59
latent_commitment,metric,,macro,observable,fully_shared,r_squared,-0.41481289582880754,-0.5671737217037719,-0.26641970688260125,2000,196
latent_commitment,metric,,macro,observable,fully_shared,mse,4.272551737389562,3.779155983664731,4.8017959932797085,2000,196
latent_commitment,metric,,macro,observable,fully_shared,log_loss,0.7610774449493158,0.7052594379568458,0.815991036605791,2000,196
latent_commitment,metric,,macro,observable,fully_shared,brier,0.26079772308648774,0.24030497284029928,0.28169213674975213,2000,196
generic_latent_value,metric,,bandit,observable,fully_shared,r_squared,-0.6280629215723424,-0.8969955770060449,-0.4099714759430769,2000,78
generic_latent_value,metric,,bandit,observable,fully_shared,mse,3.747198533770692,3.1688855187139664,4.449241016859103,2000,78
generic_latent_value,metric,,bandit,observable,fully_shared,log_loss,0.46389376479173444,0.3974874492840185,0.539667258630929,2000,78
generic_latent_value,metric,,bandit,observable,fully_shared,brier,0.14321747072967972,0.1183995155663085,0.17161415714087802,2000,78
generic_latent_value,metric,,foraging,observable,fully_shared,r_squared,-0.7105638101019784,-1.045666303205398,-0.35103908124367017,2000,59
generic_latent_value,metric,,foraging,observable,fully_shared,mse,2.6092038615662956,1.9839804570465773,3.285551773127948,2000,59
generic_latent_value,metric,,foraging,observable,fully_shared,log_loss,0.8822864107295597,0.7784347228707574,1.003267612614801,2000,59
generic_latent_value,metric,,foraging,observable,fully_shared,brier,0.29201241584667703,0.2581430947347533,0.3313454802830389,2000,59
generic_latent_value,metric,,solvability,observable,fully_shared,r_squared,-0.009339709512176825,-0.19027987553572712,0.11987773374828088,2000,59
generic_latent_value,metric,,solvability,observable,fully_shared,mse,6.721904244200992,5.439854255687675,8.002175681474549,2000,59
generic_latent_value,metric,,solvability,observable,fully_shared,log_loss,0.9317254444114768,0.8286883012047339,1.0458999805504874,2000,59
generic_latent_value,metric,,solvability,observable,fully_shared,brier,0.3473630828659062,0.30316207464961153,0.3949824107984133,2000,59
generic_latent_value,metric,,macro,observable,fully_shared,r_squared,-0.44932214706216594,-0.5941654476726073,-0.3005065333977252,2000,196
generic_latent_value,metric,,macro,observable,fully_shared,mse,4.359435546512661,3.8437216771181033,4.877672067464501,2000,196
generic_latent_value,metric,,macro,observable,fully_shared,log_loss,0.7593018733109236,0.7041734642193177,0.8173689832525024,2000,196
generic_latent_value,metric,,macro,observable,fully_shared,brier,0.26086432314742103,0.2399684092328678,0.282887680692898,2000,196
flexible_linear,metric,,bandit,observable,fully_shared,r_squared,0.5280488754515172,0.4380724891352583,0.604443585150594,2000,78
flexible_linear,metric,,bandit,observable,fully_shared,mse,1.0855585264383822,0.9565030685961436,1.2316037801968036,2000,78
flexible_linear,metric,,bandit,observable,fully_shared,log_loss,0.4830477824433915,0.38201584569444796,0.615705435788103,2000,78
flexible_linear,metric,,bandit,observable,fully_shared,brier,0.14150026351695597,0.11333569817666851,0.17487641042627938,2000,78
flexible_linear,metric,,foraging,observable,fully_shared,r_squared,0.6310990190373919,0.5218115636411852,0.7206566879236991,2000,59
flexible_linear,metric,,foraging,observable,fully_shared,mse,0.5601230158562218,0.4362766408342797,0.6972743741392979,2000,59
flexible_linear,metric,,foraging,observable,fully_shared,log_loss,0.6519624476891546,0.5356737610095507,0.7838562079863315,2000,59
flexible_linear,metric,,foraging,observable,fully_shared,brier,0.22544360558288162,0.18009796899284136,0.27618557932605214,2000,59
flexible_linear,metric,,solvability,observable,fully_shared,r_squared,0.3992934479526235,0.2773701484711923,0.48414209367191957,2000,59
flexible_linear,metric,,solvability,observable,fully_shared,mse,4.009764150149632,3.0296249171396594,4.947229351746083,2000,59
flexible_linear,metric,,solvability,observable,fully_shared,log_loss,0.6277987558926595,0.5750459174839726,0.6822402428910612,2000,59
flexible_linear,metric,,solvability,observable,fully_shared,brier,0.22229588159697,0.1994397922603313,0.24637329916837952,2000,59
flexible_linear,metric,,macro,observable,fully_shared,r_squared,0.5194804474805107,0.45969232928693654,0.5698887818607491,2000,196
flexible_linear,metric,,macro,observable,fully_shared,mse,1.8851485641480785,1.5600390026922675,2.2108329152983868,2000,196
flexible_linear,metric,,macro,observable,fully_shared,log_loss,0.5876029953417352,0.5304601854808041,0.6507374761994674,2000,196
flexible_linear,metric,,macro,observable,fully_shared,brier,0.1964132502322692,0.17706774506250403,0.21854021802241433,2000,196
oracle_policy,metric,,bandit,observable,fully_shared,r_squared,1.0,1.0,1.0,2000,78
oracle_policy,metric,,bandit,observable,fully_shared,mse,0.0,0.0,0.0,2000,78
oracle_policy,metric,,bandit,observable,fully_shared,log_loss,0.38688499983293717,0.2885215453674275,0.5146867256600233,2000,78
oracle_policy,metric,,bandit,observable,fully_shared,brier,0.11680301243772019,0.09029556285467273,0.14853278064087944,2000,78
oracle_policy,metric,,foraging,observable,fully_shared,r_squared,1.0,1.0,1.0,2000,59
oracle_policy,metric,,foraging,observable,fully_shared,mse,0.0,0.0,0.0,2000,59
oracle_policy,metric,,foraging,observable,fully_shared,log_loss,0.6294077413917446,0.5154998695422466,0.7721852349542194,2000,59
oracle_policy,metric,,foraging,observable,fully_shared,brier,0.21537059688722013,0.17396387446738368,0.2648820111758727,2000,59
oracle_policy,metric,,solvability,observable,fully_shared,r_squared,1.0,1.0,1.0,2000,59
oracle_policy,metric,,solvability,observable,fully_shared,mse,0.0,0.0,0.0,2000,59
oracle_policy,metric,,solvability,observable,fully_shared,log_loss,0.39694520706169595,0.357375104019345,0.44011830171163585,2000,59
oracle_policy,metric,,solvability,observable,fully_shared,brier,0.126156188958356,0.11009776656933662,0.14352054043278828,2000,59
oracle_policy,metric,,macro,observable,fully_shared,r_squared,1.0,1.0,1.0,2000,196
oracle_policy,metric,,macro,observable,fully_shared,mse,0.0,0.0,0.0,2000,196
oracle_policy,metric,,macro,observable,fully_shared,log_loss,0.4710793160954592,0.41818176859744144,0.5344229066748679,2000,196
oracle_policy,metric,,macro,observable,fully_shared,brier,0.15277659942776542,0.13532899212491045,0.17296184085760483,2000,196
mlp,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.668225695959168,0.5973556348935927,0.7318709780237389,2000,78
mlp,metric,,bandit,observable,shared_architecture_task_observation,mse,0.7646501358989333,0.6169979114151878,0.9283223322365134,2000,78
mlp,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.4489381017081322,0.34891337602112404,0.5883379281509176,2000,78
mlp,metric,,bandit,observable,shared_architecture_task_observation,brier,0.1323660363914434,0.10591805916391207,0.1649704918060166,2000,78
mlp,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.8566583900766526,0.7986845086441576,0.901971336591037,2000,59
mlp,metric,,foraging,observable,shared_architecture_task_observation,mse,0.21618870534866483,0.16601181497182396,0.2756269309237407,2000,59
mlp,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.6471654289453216,0.528298704019829,0.7935422242133015,2000,59
mlp,metric,,foraging,observable,shared_architecture_task_observation,brier,0.22150064171778003,0.17654389266774234,0.27222889856933447,2000,59
mlp,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.5210040550632143,0.4556272242952745,0.5708621298798741,2000,59
mlp,metric,,solvability,observable,shared_architecture_task_observation,mse,3.2066241307784327,2.4287587695707233,4.0094465224616185,2000,59
mlp,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.591573180441708,0.547018752244692,0.6373823242597099,2000,59
mlp,metric,,solvability,observable,shared_architecture_task_observation,brier,0.19738836460051298,0.18008736578683193,0.21504272491762366,2000,59
mlp,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.6819627136996783,0.6448982789310489,0.7138711359870528,2000,196
mlp,metric,,macro,observable,shared_architecture_task_observation,mse,1.3958209906753436,1.1312037269983726,1.6664288862845604,2000,196
mlp,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.5625589036983872,0.506386365727082,0.6297800759515823,2000,196
mlp,metric,,macro,observable,shared_architecture_task_observation,brier,0.18375168090324548,0.16472493358981194,0.20434613176335054,2000,196
gru,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.7935710362435193,0.7251994983136296,0.851085275298543,2000,78
gru,metric,,bandit,observable,shared_architecture_task_observation,mse,0.47340635160239525,0.36591435357127783,0.6003721476776561,2000,78
gru,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.4437894817797165,0.33244510649027725,0.5835333328535439,2000,78
gru,metric,,bandit,observable,shared_architecture_task_observation,brier,0.12766177719911412,0.09945119764388889,0.1612499908036237,2000,78
gru,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.8079546238006726,0.7355474535176291,0.8645825663027883,2000,59
gru,metric,,foraging,observable,shared_architecture_task_observation,mse,0.28956847205488223,0.23007353019945054,0.36236594378140685,2000,59
gru,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.649521118381871,0.5210036969991679,0.7931186309876457,2000,59
gru,metric,,foraging,observable,shared_architecture_task_observation,brier,0.21973409764210872,0.17181576481724453,0.27276468754739575,2000,59
gru,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.5996458808281745,0.5506540642395547,0.6353221554926671,2000,59
gru,metric,,solvability,observable,shared_architecture_task_observation,mse,2.6926774082979335,2.0670537689421145,3.3743983658575565,2000,59
gru,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.5571727081198443,0.5222348933983233,0.5920617986501108,2000,59
gru,metric,,solvability,observable,shared_architecture_task_observation,brier,0.18751721815908495,0.1733607647973298,0.20196217950700596,2000,59
gru,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.7337238469574554,0.6977185643701058,0.7640871014439015,2000,196
gru,metric,,macro,observable,shared_architecture_task_observation,mse,1.1518840773184038,0.9362248687875153,1.3794679464518076,2000,196
gru,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.5501611027604774,0.48979913536873754,0.6165699432282034,2000,196
gru,metric,,macro,observable,shared_architecture_task_observation,brier,0.17830436433343594,0.15862997146132038,0.19922596940188578,2000,196
intercept,metric,,bandit,oracle,task_specific,r_squared,-0.006973876051655214,-0.03244632261315864,-4.723430395497941e-06,2000,78
intercept,metric,,bandit,oracle,task_specific,mse,2.3270218491788155,1.992408746362997,2.6793266293464444,2000,78
intercept,metric,,bandit,oracle,task_specific,log_loss,0.6151655077521697,0.5053906034037556,0.7379475845293307,2000,78
intercept,metric,,bandit,oracle,task_specific,brier,0.1651206777467777,0.13400769252354042,0.19992022472084345,2000,78
intercept,metric,,foraging,oracle,task_specific,r_squared,-0.007824003897810777,-0.034847139241230465,-8.301581180392243e-06,2000,59
intercept,metric,,foraging,oracle,task_specific,mse,1.5395403375068422,1.2666598138196121,1.8088081818434378,2000,59
intercept,metric,,foraging,oracle,task_specific,log_loss,0.721913200685176,0.6705819332528775,0.7769962680950011,2000,59
intercept,metric,,foraging,oracle,task_specific,brier,0.26128279706542434,0.2375215768399258,0.2867807237851782,2000,59
intercept,metric,,solvability,oracle,task_specific,r_squared,-0.009490507398074116,-0.05375223185354442,-1.1998890924114264e-05,2000,59
intercept,metric,,solvability,oracle,task_specific,mse,6.790875419159557,5.137849913647823,8.561244201474278,2000,59
intercept,metric,,solvability,oracle,task_specific,log_loss,0.7768419678657558,0.7433335509959972,0.8104791026804906,2000,59
intercept,metric,,solvability,oracle,task_specific,brier,0.2912586785205174,0.2747162441920598,0.3078646583205482,2000,59
intercept,metric,,macro,oracle,task_specific,r_squared,-0.0080961291158467,-0.026539817818659474,-0.000547244213274229,2000,196
intercept,metric,,macro,oracle,task_specific,mse,3.552479201948404,2.99531300740983,4.154419924771417,2000,196
intercept,metric,,macro,oracle,task_specific,log_loss,0.7046402254343671,0.663947345364925,0.7503730306700019,2000,196
intercept,metric,,macro,oracle,task_specific,brier,0.23922071777757312,0.22519956159677268,0.25463843437880623,2000,196
time,metric,,bandit,oracle,task_specific,r_squared,0.49964504872175336,0.4234413518247837,0.5679071366317822,2000,78
time,metric,,bandit,oracle,task_specific,mse,1.1507029647708282,1.007849239614375,1.301697035253974,2000,78
time,metric,,bandit,oracle,task_specific,log_loss,0.5187798174583603,0.417651791835451,0.6620545080466235,2000,78
time,metric,,bandit,oracle,task_specific,brier,0.15407783877453096,0.12541723660688028,0.19000828067235673,2000,78
time,metric,,foraging,oracle,task_specific,r_squared,0.5975468570749326,0.5306807355941587,0.6487541640923467,2000,59
time,metric,,foraging,oracle,task_specific,mse,0.6122632694774075,0.5462127107018659,0.6787959620429116,2000,59
time,metric,,foraging,oracle,task_specific,log_loss,0.6617378949026987,0.5506788452022824,0.7980522625064193,2000,59
time,metric,,foraging,oracle,task_specific,brier,0.22944484320869418,0.1882902492236904,0.2803602940975648,2000,59
time,metric,,solvability,oracle,task_specific,r_squared,0.1609579084449782,0.04949186106388468,0.242488542263694,2000,59
time,metric,,solvability,oracle,task_specific,mse,5.6406467379626575,4.24596325069027,7.069373931163775,2000,59
time,metric,,solvability,oracle,task_specific,log_loss,0.6842189573501359,0.629810635306282,0.7432094576197158,2000,59
time,metric,,solvability,oracle,task_specific,brier,0.24102924266559522,0.21725647216218028,0.26691217004235074,2000,59
time,metric,,macro,oracle,task_specific,r_squared,0.4193832714138881,0.372890481730417,0.45875844005951094,2000,196
time,metric,,macro,oracle,task_specific,mse,2.467870990736964,2.0113751753405005,2.9511955406354606,2000,196
time,metric,,macro,oracle,task_specific,log_loss,0.6215788899037316,0.5639120674574569,0.6874393818000984,2000,196
time,metric,,macro,oracle,task_specific,brier,0.20818397488294013,0.18898564951981248,0.22901433439608315,2000,196
previous_outcome,metric,,bandit,oracle,task_specific,r_squared,0.18858287403402044,0.1062734972495658,0.25851561058303746,2000,78
previous_outcome,metric,,bandit,oracle,task_specific,mse,1.8808095096632937,1.6383662969469177,2.1226551037088135,2000,78
previous_outcome,metric,,bandit,oracle,task_specific,log_loss,0.564618305351649,0.4631571198041626,0.6734110370963738,2000,78
previous_outcome,metric,,bandit,oracle,task_specific,brier,0.15978031179407465,0.12892072790735534,0.19258250629107093,2000,78
previous_outcome,metric,,foraging,oracle,task_specific,r_squared,0.6503724320778436,0.5904223359326178,0.6996518290307345,2000,59
previous_outcome,metric,,foraging,oracle,task_specific,mse,0.5309296234415274,0.4582769489397854,0.6135519780331212,2000,59
previous_outcome,metric,,foraging,oracle,task_specific,log_loss,0.6482206063937009,0.541605914349374,0.7723087880865258,2000,59
previous_outcome,metric,,foraging,oracle,task_specific,brier,0.22460950394638934,0.18284202766385732,0.27251200423836364,2000,59
previous_outcome,metric,,solvability,oracle,task_specific,r_squared,0.5366868662309617,0.4663656407520031,0.6012975444085596,2000,59
previous_outcome,metric,,solvability,oracle,task_specific,mse,3.09507587370694,2.284886297346223,4.001047510617485,2000,59
previous_outcome,metric,,solvability,oracle,task_specific,log_loss,0.6503090486227575,0.5853765336138527,0.7146345480069838,2000,59
previous_outcome,metric,,solvability,oracle,task_specific,brier,0.21734167651804578,0.1971359404117584,0.2363712870091809,2000,59
previous_outcome,metric,,macro,oracle,task_specific,r_squared,0.4585473907809419,0.4187247722166632,0.4954747371122353,2000,196
previous_outcome,metric,,macro,oracle,task_specific,mse,1.835605002270587,1.5536702320167928,2.1360261164915535,2000,196
previous_outcome,metric,,macro,oracle,task_specific,log_loss,0.6210493201227025,0.565446571497342,0.682759579760042,2000,196
previous_outcome,metric,,macro,oracle,task_specific,brier,0.2005771640861699,0.1813605288153908,0.2215827858333497,2000,196
streak,metric,,bandit,oracle,task_specific,r_squared,0.3772888090077522,0.2994597305974803,0.4507840509907089,2000,78
streak,metric,,bandit,oracle,task_specific,mse,1.4310639812301433,1.2390444496400967,1.631349833718345,2000,78
streak,metric,,bandit,oracle,task_specific,log_loss,0.5328764088597522,0.43578682248865164,0.646496583077861,2000,78
streak,metric,,bandit,oracle,task_specific,brier,0.1551902157249844,0.1253686611515472,0.18965423980927607,2000,78
streak,metric,,foraging,oracle,task_specific,r_squared,0.6248249813941584,0.5629802782427007,0.6728430513302548,2000,59
streak,metric,,foraging,oracle,task_specific,mse,0.5698454273335203,0.5003168070685454,0.6451877020421911,2000,59
streak,metric,,foraging,oracle,task_specific,log_loss,0.6540668351329798,0.5476772928185338,0.7797310243619017,2000,59
streak,metric,,foraging,oracle,task_specific,brier,0.22666167717742114,0.18549258545048214,0.27451269666126055,2000,59
streak,metric,,solvability,oracle,task_specific,r_squared,0.3657734644711334,0.2587768047447733,0.4532576271881607,2000,59
streak,metric,,solvability,oracle,task_specific,mse,4.236322516201999,3.0366958548800875,5.447236978068083,2000,59
streak,metric,,solvability,oracle,task_specific,log_loss,0.6833163360325479,0.6238924824861567,0.7517707502730283,2000,59
streak,metric,,solvability,oracle,task_specific,brier,0.22732091408152202,0.20954454484025753,0.24505062102483668,2000,59
streak,metric,,macro,oracle,task_specific,r_squared,0.45596241829101475,0.4057548020224874,0.49936817331352457,2000,196
streak,metric,,macro,oracle,task_specific,mse,2.0790773082552203,1.6769597605556217,2.485289430680607,2000,196
streak,metric,,macro,oracle,task_specific,log_loss,0.6234198600084266,0.5698029460409655,0.6822557641191378,2000,196
streak,metric,,macro,oracle,task_specific,brier,0.20305760232797584,0.18504339059710823,0.22243164440523133,2000,196
choice_inertia,metric,,bandit,oracle,task_specific,r_squared,0.7535399050615431,0.6943474471936072,0.8010066476132401,2000,78
choice_inertia,metric,,bandit,oracle,task_specific,mse,0.5655345490769927,0.4739398949114956,0.658889628405727,2000,78
choice_inertia,metric,,bandit,oracle,task_specific,log_loss,0.444873881476006,0.35016742795599554,0.5765899610883904,2000,78
choice_inertia,metric,,bandit,oracle,task_specific,brier,0.13671082650280453,0.11073496945874681,0.1689746066166377,2000,78
choice_inertia,metric,,foraging,oracle,task_specific,r_squared,0.6659565325460157,0.5938735392778234,0.7262857728598345,2000,59
choice_inertia,metric,,foraging,oracle,task_specific,mse,0.5080905071532469,0.43065391877067366,0.5861948671728683,2000,59
choice_inertia,metric,,foraging,oracle,task_specific,log_loss,0.647793555660144,0.5301766851638323,0.7868967752188829,2000,59
choice_inertia,metric,,foraging,oracle,task_specific,brier,0.22289654665915787,0.17747225183431092,0.27666621304305344,2000,59
choice_inertia,metric,,solvability,oracle,task_specific,r_squared,0.6599896108392577,0.6119489216715727,0.6991692952067045,2000,59
choice_inertia,metric,,solvability,oracle,task_specific,mse,2.279297274260835,1.727367017236715,2.8657493100840346,2000,59
choice_inertia,metric,,solvability,oracle,task_specific,log_loss,0.5788384040488304,0.5326053357439791,0.6259114042478764,2000,59
choice_inertia,metric,,solvability,oracle,task_specific,brier,0.19351481134448806,0.17907613875390604,0.2078397977074204,2000,59
choice_inertia,metric,,macro,oracle,task_specific,r_squared,0.6931620161489388,0.6603189608310309,0.7245677371837309,2000,196
choice_inertia,metric,,macro,oracle,task_specific,mse,1.1176407768303582,0.926834513285077,1.316661161360981,2000,196
