stage,target,heldout_task,source_tasks,selected_alpha,heldout_target_variance,constant_heldout_target,r_squared,mse,pearson_r,tasks,states,episodes,between_task_variance_fraction,median_leave_one_task_out_r_squared,flagged
displacement,progress_solvability,bandit,foraging;solvability,0.01,0.8966637556566972,False,-0.026504842772429926,0.5033554240099453,0.3025366631011193,1,1800,78,0.005481396272037008,-0.026504842772429926,False
displacement,estimated_continue_value,bandit,foraging;solvability,0.01,0.27371279196403486,False,-0.11232715140406668,0.3725189591319629,0.23986495949925835,1,1800,78,0.24954214909815886,-2.8947095434658783,False
displacement,estimated_outside_value,bandit,foraging;solvability,0.01,0.0,True,0.0,0.8992691748579486,0.0,1,1800,78,0.40832831548104387,-0.23016670190595634,False
displacement,termination_advantage,bandit,foraging;solvability,0.01,0.27371279196403486,False,-3.4223604056437624,1.4810508699147777,0.2718217616410533,1,1800,78,0.3428498283809953,-3.4223604056437624,False
displacement,history_finite_prediction,foraging,bandit;solvability,100.0,1.0908929686472644,False,-0.023101354273708852,1.1053814328699791,0.8855461888714554,1,364,118,0.41427805180540794,-0.023101354273708852,False
displacement,history_summary,foraging,bandit;solvability,0.01,0.41709342549634587,False,-0.07804067072566045,0.41840524554398284,0.1562933418798918,1,364,118,0.0391713751067428,-0.1184206149664444,False
displacement,time_effort,foraging,bandit;solvability,0.01,0.40576871383043617,False,-0.0023035787503098426,0.39204809496324594,0.5003299467366492,1,364,118,0.5048714396085984,-2.1345789715848524,False
displacement,cost_pressure,foraging,bandit;solvability,100.0,0.24178088395121364,False,-0.28281949919815697,0.3184016223232426,-0.379769730962509,1,364,118,0.39365120078201793,-0.28281949919815697,False
displacement,progress_solvability,foraging,bandit;solvability,0.01,0.18660136542655187,False,0.04861324013389989,0.16110436401719383,0.3435340481459587,1,364,118,0.005481396272037008,-0.026504842772429926,False
displacement,estimated_continue_value,foraging,bandit;solvability,0.01,0.5616213214299481,False,-2.8947095434658783,2.1156982886385367,-0.19924096036901545,1,364,118,0.24954214909815886,-2.8947095434658783,False
displacement,estimated_outside_value,foraging,bandit;solvability,0.01,0.9853882381354905,False,-0.4196864468698269,1.3997023515246325,-0.2811018214553535,1,364,118,0.40832831548104387,-0.23016670190595634,False
displacement,termination_advantage,foraging,bandit;solvability,0.01,1.6463852579992222,False,-0.730079233440817,2.9187734609624187,-0.44644514107348443,1,364,118,0.3428498283809953,-3.4223604056437624,False
displacement,history_finite_prediction,solvability,bandit;foraging,0.01,8.616278456609193,False,0.20298616556399407,3.764968531031088,0.5101117483012366,1,313,118,0.41427805180540794,-0.023101354273708852,False
displacement,history_summary,solvability,bandit;foraging,0.01,0.40239594794289424,False,-0.1184206149664444,0.2966153182672269,0.7467440250120059,1,313,118,0.0391713751067428,-0.1184206149664444,False
displacement,time_effort,solvability,bandit;foraging,0.01,0.34546880661498935,False,-2.855943999623851,0.8493877934524617,0.12538520618183,1,313,118,0.5048714396085984,-2.1345789715848524,False
displacement,cost_pressure,solvability,bandit;foraging,10.0,0.24956874113239902,False,-2.095106612016429,0.7735543672663869,-0.01398979105520132,1,313,118,0.39365120078201793,-0.28281949919815697,False
displacement,progress_solvability,solvability,bandit;foraging,100.0,0.14473245749367863,False,-0.08295709718744515,0.0887849132129452,0.4419264933064863,1,313,118,0.005481396272037008,-0.026504842772429926,False
