model,kind,reference,task,information_set,sharing,metric,estimate,ci_low,ci_high,samples,clusters
sticky_termination,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.6408676833448872,0.580087784217243,0.7077991609306323,2000,196
sticky_termination,metric,,macro,observable,shared_architecture_task_observation,brier,0.2118800490817712,0.1910844493247876,0.23455694697490648,2000,196
decomposed_meta_control,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.26932591860412386,0.1613311084010336,0.3564576501860556,2000,78
decomposed_meta_control,metric,,bandit,observable,shared_architecture_task_observation,mse,1.6857252514798802,1.3733501388414504,2.057969594005927,2000,78
decomposed_meta_control,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.550237808765899,0.43031562397339196,0.6881765778285791,2000,78
decomposed_meta_control,metric,,bandit,observable,shared_architecture_task_observation,brier,0.15641582104776047,0.12391358577845474,0.19085738186168355,2000,78
decomposed_meta_control,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.6653676299700959,0.5885015017337651,0.7321956389204418,2000,59
decomposed_meta_control,metric,,foraging,observable,shared_architecture_task_observation,mse,0.5084001955021779,0.4238043446105306,0.5974460436161297,2000,59
decomposed_meta_control,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.634581586933961,0.5267529702423043,0.7562412847216377,2000,59
decomposed_meta_control,metric,,foraging,observable,shared_architecture_task_observation,brier,0.21965821205439684,0.17782353242750365,0.2661963389855878,2000,59
decomposed_meta_control,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.7470084203738399,0.6776174900066259,0.7995880896427638,2000,59
decomposed_meta_control,metric,,solvability,observable,shared_architecture_task_observation,mse,1.6839094829657233,1.3452583151481536,2.055369078139989,2000,59
decomposed_meta_control,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.5136616218294643,0.43103480749881695,0.600201223196487,2000,59
decomposed_meta_control,metric,,solvability,observable,shared_architecture_task_observation,brier,0.1651871481324032,0.13449891170864856,0.19592375730318212,2000,59
decomposed_meta_control,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.5605673229826865,0.5139806682335566,0.6010997047296105,2000,196
decomposed_meta_control,metric,,macro,observable,shared_architecture_task_observation,mse,1.2926783099825938,1.1271148920831122,1.4709070694348974,2000,196
decomposed_meta_control,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.5661603391764414,0.5059938922913554,0.6332503814915588,2000,196
decomposed_meta_control,metric,,macro,observable,shared_architecture_task_observation,brier,0.18042039374485352,0.16003580701886072,0.20173456084658004,2000,196
mvt_like_foraging_threshold,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.7130163768519961,0.632097761285342,0.7764170810295175,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,shared_architecture_task_observation,mse,0.4345747460361144,0.3530103770337981,0.5177312766126717,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.6431843043180591,0.5463953844669546,0.7629561896732177,2000,59
mvt_like_foraging_threshold,metric,,foraging,observable,shared_architecture_task_observation,brier,0.2232062616068374,0.18515510868804003,0.26917248258108173,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.7130163768519961,0.632097761285342,0.7764170810295175,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,shared_architecture_task_observation,mse,0.4345747460361144,0.3530103770337981,0.5177312766126717,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.6431843043180591,0.5463953844669546,0.7629561896732177,2000,59
mvt_like_foraging_threshold,metric,,macro,observable,shared_architecture_task_observation,brier,0.2232062616068374,0.18515510868804003,0.26917248258108173,2000,59
disengagement_accumulator,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.04652395161866051,-0.02753838820654562,0.11660941651363074,2000,78
disengagement_accumulator,metric,,bandit,observable,shared_architecture_task_observation,mse,2.2055729053654853,1.9007254732868106,2.5270182186425356,2000,78
disengagement_accumulator,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.5943428279034112,0.48878740124227005,0.7097677440412203,2000,78
disengagement_accumulator,metric,,bandit,observable,shared_architecture_task_observation,brier,0.16259967310970075,0.13189584896548612,0.19641675104694356,2000,78
disengagement_accumulator,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.06462094602691561,-0.0075367985640184525,0.13679460707858845,2000,59
disengagement_accumulator,metric,,foraging,observable,shared_architecture_task_observation,mse,1.4246327087509745,1.1729070865392348,1.673820871900105,2000,59
disengagement_accumulator,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.7070301904333195,0.6612571628319132,0.7592229168554483,2000,59
disengagement_accumulator,metric,,foraging,observable,shared_architecture_task_observation,brier,0.25340363583004977,0.23250954998422646,0.2769609394372549,2000,59
disengagement_accumulator,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.026926774457088267,-0.08946890079201002,0.11630995685484034,2000,59
disengagement_accumulator,metric,,solvability,observable,shared_architecture_task_observation,mse,6.538319553749837,5.091186051004919,8.046340195929709,2000,59
disengagement_accumulator,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.8142995670133264,0.7392214732439372,0.8904808526718148,2000,59
disengagement_accumulator,metric,,solvability,observable,shared_architecture_task_observation,brier,0.30396966659322494,0.27036674943803934,0.3381214357074233,2000,59
disengagement_accumulator,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.04602389070088813,-0.004257218319082756,0.09305505656008893,2000,196
disengagement_accumulator,metric,,macro,observable,shared_architecture_task_observation,mse,3.3895083892887654,2.8941876354948683,3.89710532642208,2000,196
disengagement_accumulator,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.7052241951166857,0.6573667055059154,0.7529935780640074,2000,196
disengagement_accumulator,metric,,macro,observable,shared_architecture_task_observation,brier,0.23999099184432515,0.22292908180500276,0.2578007035102937,2000,196
latent_commitment,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.1506612371388709,0.08181393425646494,0.20840396339800307,2000,78
latent_commitment,metric,,bandit,observable,shared_architecture_task_observation,mse,1.9572493845322956,1.6742810111511859,2.265713148696566,2000,78
latent_commitment,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.5744090531857698,0.46730406418018894,0.6885758936768592,2000,78
latent_commitment,metric,,bandit,observable,shared_architecture_task_observation,brier,0.16076605448733614,0.1304742521106816,0.1935526901358389,2000,78
latent_commitment,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.09581696559014478,0.010476955381805883,0.18093843770945298,2000,59
latent_commitment,metric,,foraging,observable,shared_architecture_task_observation,mse,1.3807942252365781,1.142760279455567,1.6324493435237266,2000,59
latent_commitment,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.7109280653464268,0.6624476836009674,0.7673626671248485,2000,59
latent_commitment,metric,,foraging,observable,shared_architecture_task_observation,brier,0.2545615097837758,0.23314421627675128,0.2794476424903889,2000,59
latent_commitment,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.16891545490872925,0.08817876615715987,0.2418661030895116,2000,59
latent_commitment,metric,,solvability,observable,shared_architecture_task_observation,mse,5.579866204901588,4.217793985781183,6.9318971292385365,2000,59
latent_commitment,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.7160352757494354,0.6726913255112786,0.7601248956716554,2000,59
latent_commitment,metric,,solvability,observable,shared_architecture_task_observation,brier,0.24746469766076187,0.2262376548065059,0.268868721817568,2000,59
latent_commitment,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.13846455254591494,0.0941115647432463,0.18103822723447122,2000,196
latent_commitment,metric,,macro,observable,shared_architecture_task_observation,mse,2.9726366048901545,2.5190362552697594,3.4602021408932746,2000,196
latent_commitment,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.6671241314272106,0.6250405991313467,0.7120321564751168,2000,196
latent_commitment,metric,,macro,observable,shared_architecture_task_observation,brier,0.22093075397729126,0.20653953087569984,0.2367540562411785,2000,196
generic_latent_value,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.04630568755707314,-0.02383640103157029,0.11675107212814494,2000,78
generic_latent_value,metric,,bandit,observable,shared_architecture_task_observation,mse,2.198022400106694,1.878897467192741,2.5204273617682555,2000,78
generic_latent_value,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.5933484074726306,0.4890290577952465,0.7147201534148507,2000,78
generic_latent_value,metric,,bandit,observable,shared_architecture_task_observation,brier,0.16238056824763183,0.13180676450688816,0.19762278987986492,2000,78
generic_latent_value,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.06476074225997158,-0.011115194792582094,0.13762073345563033,2000,59
generic_latent_value,metric,,foraging,observable,shared_architecture_task_observation,mse,1.4184254647192096,1.1776580025834795,1.6814860999386765,2000,59
generic_latent_value,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.7069020583326776,0.6583449784069193,0.760880074612651,2000,59
generic_latent_value,metric,,foraging,observable,shared_architecture_task_observation,brier,0.25335264889046677,0.23167496599585055,0.2777975494207035,2000,59
generic_latent_value,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.02343887816449116,-0.0895433101037993,0.11896161680297326,2000,59
generic_latent_value,metric,,solvability,observable,shared_architecture_task_observation,mse,6.510556168623996,5.094691534363202,8.09873186940986,2000,59
generic_latent_value,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.8168081787654139,0.7452772812187988,0.8900995261062188,2000,59
generic_latent_value,metric,,solvability,observable,shared_architecture_task_observation,brier,0.30513091505880363,0.2718432627536227,0.33798074325070837,2000,59
generic_latent_value,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.044835102660511966,-0.006435951953444981,0.0898789292043224,2000,196
generic_latent_value,metric,,macro,observable,shared_architecture_task_observation,mse,3.3756680111499664,2.8869617007955797,3.937244101813383,2000,196
generic_latent_value,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.7056862148569073,0.6603109980343964,0.754158565729241,2000,196
generic_latent_value,metric,,macro,observable,shared_architecture_task_observation,brier,0.2402880440656341,0.22315029674656103,0.2578678937906594,2000,196
flexible_linear,metric,,bandit,observable,shared_architecture_task_observation,r_squared,0.8117522075692052,0.7672295103897526,0.8487639407781088,2000,78
flexible_linear,metric,,bandit,observable,shared_architecture_task_observation,mse,0.43281622488395993,0.3624092559155481,0.5031473190008235,2000,78
flexible_linear,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.4425959272384034,0.3399012005901027,0.574140882282671,2000,78
flexible_linear,metric,,bandit,observable,shared_architecture_task_observation,brier,0.1349344860017739,0.10722326924157057,0.1686493180510952,2000,78
flexible_linear,metric,,foraging,observable,shared_architecture_task_observation,r_squared,0.8410892360800263,0.8030800194096466,0.8707461210953772,2000,59
flexible_linear,metric,,foraging,observable,shared_architecture_task_observation,mse,0.2413438470662806,0.20104172107629656,0.2846166298879162,2000,59
flexible_linear,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.6418405047892249,0.5220175732311094,0.7725986236599788,2000,59
flexible_linear,metric,,foraging,observable,shared_architecture_task_observation,brier,0.22097389391843428,0.17547664684951955,0.2707337670118188,2000,59
flexible_linear,metric,,solvability,observable,shared_architecture_task_observation,r_squared,0.8611299954818301,0.8268052960873165,0.8878033492625856,2000,59
flexible_linear,metric,,solvability,observable,shared_architecture_task_observation,mse,0.9230751509954355,0.7721163192365992,1.0926896379031772,2000,59
flexible_linear,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.47790996292090626,0.4192649126710242,0.5439769368773101,2000,59
flexible_linear,metric,,solvability,observable,shared_architecture_task_observation,brier,0.15733979809506365,0.13294789636815282,0.18441848172067304,2000,59
flexible_linear,metric,,macro,observable,shared_architecture_task_observation,r_squared,0.8379904797103538,0.8165930217996168,0.8581872387350314,2000,196
flexible_linear,metric,,macro,observable,shared_architecture_task_observation,mse,0.5324117409818919,0.47468323548666463,0.5953624692227891,2000,196
flexible_linear,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.5207821316495116,0.46191149327988756,0.5866541026597206,2000,196
flexible_linear,metric,,macro,observable,shared_architecture_task_observation,brier,0.17108272600509059,0.15131920014147573,0.1921500680925869,2000,196
oracle_policy,metric,,bandit,observable,shared_architecture_task_observation,r_squared,1.0,1.0,1.0,2000,78
oracle_policy,metric,,bandit,observable,shared_architecture_task_observation,mse,0.0,0.0,0.0,2000,78
oracle_policy,metric,,bandit,observable,shared_architecture_task_observation,log_loss,0.38599930711735336,0.2863579348519241,0.516088800201022,2000,78
oracle_policy,metric,,bandit,observable,shared_architecture_task_observation,brier,0.11650236898177702,0.08992567941987822,0.14937003599753015,2000,78
oracle_policy,metric,,foraging,observable,shared_architecture_task_observation,r_squared,1.0,1.0,1.0,2000,59
oracle_policy,metric,,foraging,observable,shared_architecture_task_observation,mse,0.0,0.0,0.0,2000,59
oracle_policy,metric,,foraging,observable,shared_architecture_task_observation,log_loss,0.6249946742457568,0.5160485017075563,0.7615647794113728,2000,59
oracle_policy,metric,,foraging,observable,shared_architecture_task_observation,brier,0.21383128707068957,0.17258125426586732,0.2609444828220366,2000,59
oracle_policy,metric,,solvability,observable,shared_architecture_task_observation,r_squared,1.0,1.0,1.0,2000,59
oracle_policy,metric,,solvability,observable,shared_architecture_task_observation,mse,0.0,0.0,0.0,2000,59
oracle_policy,metric,,solvability,observable,shared_architecture_task_observation,log_loss,0.3973608068055089,0.3572492783874284,0.4400552272355057,2000,59
oracle_policy,metric,,solvability,observable,shared_architecture_task_observation,brier,0.12632931238634176,0.11000785600239636,0.14387941779031718,2000,59
oracle_policy,metric,,macro,observable,shared_architecture_task_observation,r_squared,1.0,1.0,1.0,2000,196
oracle_policy,metric,,macro,observable,shared_architecture_task_observation,mse,0.0,0.0,0.0,2000,196
oracle_policy,metric,,macro,observable,shared_architecture_task_observation,log_loss,0.4694515960562064,0.41654704582692,0.5290221584484706,2000,196
oracle_policy,metric,,macro,observable,shared_architecture_task_observation,brier,0.1522209894796028,0.13464914979005108,0.17085274053293475,2000,196
intercept,metric,,bandit,observable,fully_shared,r_squared,-1.4016788736483323,-1.8301078999987308,-1.0452353870328845,2000,78
intercept,metric,,bandit,observable,fully_shared,mse,5.516881256167247,4.722009021465749,6.405757557422758,2000,78
intercept,metric,,bandit,observable,fully_shared,log_loss,0.4673944147297534,0.41503191873472733,0.5285422519514635,2000,78
intercept,metric,,bandit,observable,fully_shared,brier,0.14591268049595602,0.12396137668826512,0.17154695797891803,2000,78
intercept,metric,,foraging,observable,fully_shared,r_squared,-0.26948210330065536,-0.4263035572660062,-0.14498004980321968,2000,59
intercept,metric,,foraging,observable,fully_shared,mse,1.9335393130188017,1.6232415163377432,2.2394660952898726,2000,59
intercept,metric,,foraging,observable,fully_shared,log_loss,0.8289188751159052,0.7501273646429392,0.9130679078751296,2000,59
intercept,metric,,foraging,observable,fully_shared,brier,0.29747026217811584,0.26443943828417393,0.3327470561528824,2000,59
intercept,metric,,solvability,observable,fully_shared,r_squared,-0.230612956440846,-0.52985229412367,-0.050261555660756706,2000,59
intercept,metric,,solvability,observable,fully_shared,mse,8.189941208211975,7.266079346479925,9.21512745258015,2000,59
intercept,metric,,solvability,observable,fully_shared,log_loss,1.2216461640121787,1.089055112251726,1.3537475690978293,2000,59
intercept,metric,,solvability,observable,fully_shared,brier,0.46210863298747906,0.40652406995115153,0.5174879272963946,2000,59
intercept,metric,,macro,observable,fully_shared,r_squared,-0.6339246444632779,-0.8137648182635635,-0.4912964412215373,2000,196
intercept,metric,,macro,observable,fully_shared,mse,5.2134539257993415,4.787656161782211,5.656313700768913,2000,196
intercept,metric,,macro,observable,fully_shared,log_loss,0.8393198179526126,0.7842701349438761,0.89446699667874,2000,196
intercept,metric,,macro,observable,fully_shared,brier,0.30183052522051695,0.2787527040953238,0.32494921831087775,2000,196
time,metric,,bandit,observable,fully_shared,r_squared,-0.7647234929721999,-1.2120882712756251,-0.4152584664074547,2000,78
time,metric,,bandit,observable,fully_shared,mse,4.031418874806227,3.5330038928454943,4.511619617976127,2000,78
time,metric,,bandit,observable,fully_shared,log_loss,0.4623163945318225,0.40332661947185183,0.5206506971175439,2000,78
time,metric,,bandit,observable,fully_shared,brier,0.1466713667997704,0.12422935758200765,0.17031714286633162,2000,78
time,metric,,foraging,observable,fully_shared,r_squared,-0.2038054160089779,-0.3113974250137268,-0.11941181704960135,2000,59
time,metric,,foraging,observable,fully_shared,mse,1.8391683491628215,1.5207199847508743,2.1694166012110787,2000,59
time,metric,,foraging,observable,fully_shared,log_loss,0.7657432694152218,0.7148666324748514,0.8228660931961459,2000,59
time,metric,,foraging,observable,fully_shared,brier,0.2763473615216366,0.25248656624125976,0.30280200215619757,2000,59
time,metric,,solvability,observable,fully_shared,r_squared,-0.07550095848351752,-0.3221999931622189,0.07732002705355348,2000,59
time,metric,,solvability,observable,fully_shared,mse,7.123048151124342,6.092902361756626,8.21968619973661,2000,59
time,metric,,solvability,observable,fully_shared,log_loss,1.0870221247860201,0.9953673184565005,1.1715063883144246,2000,59
time,metric,,solvability,observable,fully_shared,brier,0.41357827942517733,0.37064891280484996,0.4539158970920353,2000,59
time,metric,,macro,observable,fully_shared,r_squared,-0.3480099558215651,-0.5240392929654472,-0.2132617833590428,2000,196
time,metric,,macro,observable,fully_shared,mse,4.331211791697797,3.922663607928914,4.739455795857886,2000,196
time,metric,,macro,observable,fully_shared,log_loss,0.7716939295776881,0.7312209738372016,0.8106638382184254,2000,196
time,metric,,macro,observable,fully_shared,brier,0.2788656692488614,0.26066917241374665,0.29635369949154317,2000,196
previous_outcome,metric,,bandit,observable,fully_shared,r_squared,-0.7075719185651967,-1.0847475575110574,-0.3932755080987591,2000,78
previous_outcome,metric,,bandit,observable,fully_shared,mse,3.9176997476979487,3.403303964581762,4.421232261496621,2000,78
previous_outcome,metric,,bandit,observable,fully_shared,log_loss,0.4705917773394291,0.4028074640698277,0.5331034813681591,2000,78
previous_outcome,metric,,bandit,observable,fully_shared,brier,0.14993652138618443,0.1250569557397156,0.17358605025072107,2000,78
previous_outcome,metric,,foraging,observable,fully_shared,r_squared,-0.9922633538244022,-1.2523113113359003,-0.7830444381010132,2000,59
previous_outcome,metric,,foraging,observable,fully_shared,mse,3.031158639742565,2.5617302808142424,3.4906648006713947,2000,59
previous_outcome,metric,,foraging,observable,fully_shared,log_loss,0.8793229761611485,0.8252109208008029,0.9331814296150451,2000,59
previous_outcome,metric,,foraging,observable,fully_shared,brier,0.3061321139380857,0.28435522178536443,0.329520286248251,2000,59
previous_outcome,metric,,solvability,observable,fully_shared,r_squared,0.049198574063438215,-0.126167201677238,0.1407519408324505,2000,59
previous_outcome,metric,,solvability,observable,fully_shared,mse,6.33220057825491,5.276461611650059,7.4614606452434185,2000,59
previous_outcome,metric,,solvability,observable,fully_shared,log_loss,0.9446760304688697,0.8765498588462556,1.0090626189893075,2000,59
previous_outcome,metric,,solvability,observable,fully_shared,brier,0.36248075019769066,0.3298751655408251,0.3937997647582894,2000,59
previous_outcome,metric,,macro,observable,fully_shared,r_squared,-0.550212232775387,-0.6992097626706391,-0.41735231446111065,2000,196
previous_outcome,metric,,macro,observable,fully_shared,mse,4.427019655231809,3.9907842394203996,4.88466326110595,2000,196
previous_outcome,metric,,macro,observable,fully_shared,log_loss,0.7648635946564825,0.7259725478665252,0.7992411591500692,2000,196
previous_outcome,metric,,macro,observable,fully_shared,brier,0.27284979517398694,0.2567255955143142,0.2878912137846936,2000,196
streak,metric,,bandit,observable,fully_shared,r_squared,-0.6094888749881209,-0.9924769068381989,-0.2979110285866457,2000,78
streak,metric,,bandit,observable,fully_shared,mse,3.7060832224697347,3.223296631235598,4.221355193257216,2000,78
streak,metric,,bandit,observable,fully_shared,log_loss,0.43848627621551395,0.38076697924946623,0.49674113331423514,2000,78
streak,metric,,bandit,observable,fully_shared,brier,0.13798108917758617,0.11615209716087287,0.16033645012529557,2000,78
streak,metric,,foraging,observable,fully_shared,r_squared,-0.8900365854620762,-1.149978668567209,-0.6699075779164524,2000,59
streak,metric,,foraging,observable,fully_shared,mse,2.8842105465785544,2.3511032793445636,3.429601388940943,2000,59
streak,metric,,foraging,observable,fully_shared,log_loss,0.8706265089034086,0.82317115993516,0.9166525572043563,2000,59
streak,metric,,foraging,observable,fully_shared,brier,0.302728684136259,0.2805104787839996,0.32525787819793206,2000,59
streak,metric,,solvability,observable,fully_shared,r_squared,0.05191467684902418,-0.11188236483614447,0.14563620344315042,2000,59
streak,metric,,solvability,observable,fully_shared,mse,6.361334694952782,5.414008013092752,7.441652622260511,2000,59
streak,metric,,solvability,observable,fully_shared,log_loss,0.9698701122726936,0.8987681951188495,1.041521197932515,2000,59
streak,metric,,solvability,observable,fully_shared,brier,0.3713026762564011,0.3361364938795682,0.4066794550362703,2000,59
streak,metric,,macro,observable,fully_shared,r_squared,-0.48253692786705754,-0.6425735682926155,-0.3439386602233415,2000,196
streak,metric,,macro,observable,fully_shared,mse,4.317209488000357,3.9193943667010767,4.736318739267484,2000,196
streak,metric,,macro,observable,fully_shared,log_loss,0.7596609657972053,0.7246921821273831,0.7946166303302433,2000,196
streak,metric,,macro,observable,fully_shared,brier,0.2706708165234154,0.2548375985583121,0.28617437890667646,2000,196
choice_inertia,metric,,bandit,observable,fully_shared,r_squared,-0.5875728348722848,-0.9990792166599175,-0.26554190996887816,2000,78
choice_inertia,metric,,bandit,observable,fully_shared,mse,3.631542617792787,3.158127076666382,4.125361533249371,2000,78
choice_inertia,metric,,bandit,observable,fully_shared,log_loss,0.42074354616210535,0.3693930909614784,0.4736598976959408,2000,78
choice_inertia,metric,,bandit,observable,fully_shared,brier,0.13221953812167758,0.1126052368973137,0.1531453930175002,2000,78
choice_inertia,metric,,foraging,observable,fully_shared,r_squared,-0.2745208012838812,-0.42375902657699216,-0.14781148891176046,2000,59
choice_inertia,metric,,foraging,observable,fully_shared,mse,1.9471951589849157,1.6216272727448775,2.2889056301257007,2000,59
choice_inertia,metric,,foraging,observable,fully_shared,log_loss,0.7878280963330514,0.7237061830801294,0.8581617733718859,2000,59
choice_inertia,metric,,foraging,observable,fully_shared,brier,0.2810370662735647,0.25401777358057387,0.31096257645227726,2000,59
choice_inertia,metric,,solvability,observable,fully_shared,r_squared,-0.05722130378174151,-0.23923786043987497,0.03999205074040862,2000,59
choice_inertia,metric,,solvability,observable,fully_shared,mse,7.05526281394278,6.010622445061122,8.250885882192788,2000,59
choice_inertia,metric,,solvability,observable,fully_shared,log_loss,1.0364550306210307,0.9369734949707698,1.1288947009893309,2000,59
choice_inertia,metric,,solvability,observable,fully_shared,brier,0.3999283435661977,0.3543702183193607,0.44246586129816745,2000,59
choice_inertia,metric,,macro,observable,fully_shared,r_squared,-0.3064383133126358,-0.45210560583351167,-0.18245851394400836,2000,196
choice_inertia,metric,,macro,observable,fully_shared,mse,4.211333530240161,3.792895465186613,4.644563758124517,2000,196
choice_inertia,metric,,macro,observable,fully_shared,log_loss,0.7483422243720624,0.7058665289653099,0.7905129823359721,2000,196
choice_inertia,metric,,macro,observable,fully_shared,brier,0.27106164932048,0.2527172766879056,0.28994878965157783,2000,196
finite_history,metric,,bandit,observable,fully_shared,r_squared,-0.5963903635285289,-0.9982995487224327,-0.27683417628405,2000,78
finite_history,metric,,bandit,observable,fully_shared,mse,3.6669087915762617,3.1817019558505244,4.189743654615716,2000,78
finite_history,metric,,bandit,observable,fully_shared,log_loss,0.4261863108436522,0.37519726664635694,0.4808103690684298,2000,78
finite_history,metric,,bandit,observable,fully_shared,brier,0.13457476567435292,0.11484334370302471,0.155804775498596,2000,78
finite_history,metric,,foraging,observable,fully_shared,r_squared,-0.26146528857962176,-0.4084056797191725,-0.14183298571855865,2000,59
finite_history,metric,,foraging,observable,fully_shared,mse,1.9154720007347599,1.5962938255402082,2.2363971967962786,2000,59
finite_history,metric,,foraging,observable,fully_shared,log_loss,0.7864049464794405,0.7146234417785717,0.8568952128681536,2000,59
finite_history,metric,,foraging,observable,fully_shared,brier,0.2805423281791553,0.25056538917009585,0.3103952657726462,2000,59
finite_history,metric,,solvability,observable,fully_shared,r_squared,-0.05554178872435707,-0.23943858391126605,0.04245776474447626,2000,59
finite_history,metric,,solvability,observable,fully_shared,mse,7.062242203389185,6.021103975272467,8.196523774423323,2000,59
finite_history,metric,,solvability,observable,fully_shared,log_loss,1.0357708413700912,0.9420170081955261,1.1296590644351598,2000,59
finite_history,metric,,solvability,observable,fully_shared,brier,0.39963531599904345,0.356734607152124,0.4423761102055512,2000,59
finite_history,metric,,macro,observable,fully_shared,r_squared,-0.30446581361083586,-0.4490056502452679,-0.18558114235317297,2000,196
finite_history,metric,,macro,observable,fully_shared,mse,4.214874331900068,3.8113072724095987,4.638010850812897,2000,196
finite_history,metric,,macro,observable,fully_shared,log_loss,0.7494540328977278,0.7065732374655278,0.792713148287803,2000,196
finite_history,metric,,macro,observable,fully_shared,brier,0.27158413661751724,0.25277997576888434,0.29073793423638167,2000,196
rescorla_wagner,metric,,bandit,observable,fully_shared,r_squared,0.27786206695862964,0.18329187020270823,0.3598280774995822,2000,78
rescorla_wagner,metric,,bandit,observable,fully_shared,mse,1.666279265880522,1.4489422102524554,1.898786507612847,2000,78
rescorla_wagner,metric,,bandit,observable,fully_shared,log_loss,0.5502116538524972,0.45188920923600123,0.6648237560501312,2000,78
rescorla_wagner,metric,,bandit,observable,fully_shared,brier,0.1569032471211927,0.12734742670841323,0.190981127065732,2000,78
rescorla_wagner,metric,,macro,observable,fully_shared,r_squared,0.27786206695862964,0.18329187020270823,0.3598280774995822,2000,78
rescorla_wagner,metric,,macro,observable,fully_shared,mse,1.666279265880522,1.4489422102524554,1.898786507612847,2000,78
rescorla_wagner,metric,,macro,observable,fully_shared,log_loss,0.5502116538524972,0.45188920923600123,0.6648237560501312,2000,78
rescorla_wagner,metric,,macro,observable,fully_shared,brier,0.1569032471211927,0.12734742670841323,0.190981127065732,2000,78
bayesian,metric,,bandit,observable,fully_shared,r_squared,0.27974142078006037,0.17109456378076923,0.37612113424124627,2000,78
bayesian,metric,,bandit,observable,fully_shared,mse,1.6586349459574896,1.422037261923054,1.9150246599189162,2000,78
bayesian,metric,,bandit,observable,fully_shared,log_loss,0.5573431779627049,0.452004016318399,0.6785457314186728,2000,78
bayesian,metric,,bandit,observable,fully_shared,brier,0.15819434715810654,0.12699546320198352,0.1923485383427705,2000,78
bayesian,metric,,macro,observable,fully_shared,r_squared,0.27974142078006037,0.17109456378076923,0.37612113424124627,2000,78
bayesian,metric,,macro,observable,fully_shared,mse,1.6586349459574896,1.422037261923054,1.9150246599189162,2000,78
bayesian,metric,,macro,observable,fully_shared,log_loss,0.5573431779627049,0.452004016318399,0.6785457314186728,2000,78
bayesian,metric,,macro,observable,fully_shared,brier,0.15819434715810654,0.12699546320198352,0.1923485383427705,2000,78
value_history_hybrid,metric,,bandit,observable,fully_shared,r_squared,0.5501292375012227,0.47717585637676135,0.6136580191683537,2000,78
value_history_hybrid,metric,,bandit,observable,fully_shared,mse,1.0344453645582294,0.8914117231015741,1.1893796052597836,2000,78
value_history_hybrid,metric,,bandit,observable,fully_shared,log_loss,0.4919003563848051,0.3950767167041117,0.6191825365824095,2000,78
value_history_hybrid,metric,,bandit,observable,fully_shared,brier,0.14584927962545138,0.11810295725662487,0.177254666995359,2000,78
value_history_hybrid,metric,,macro,observable,fully_shared,r_squared,0.5501292375012227,0.47717585637676135,0.6136580191683537,2000,78
value_history_hybrid,metric,,macro,observable,fully_shared,mse,1.0344453645582294,0.8914117231015741,1.1893796052597836,2000,78
value_history_hybrid,metric,,macro,observable,fully_shared,log_loss,0.4919003563848051,0.3950767167041117,0.6191825365824095,2000,78
value_history_hybrid,metric,,macro,observable,fully_shared,brier,0.14584927962545138,0.11810295725662487,0.177254666995359,2000,78
